Symbol,Date,Adj Close
AAPL,10/8/2015,102.582787
MSFT,2/1/2011,22.641428
MSFT,8/4/2010,20.576416
MSFT,11/4/2010,21.819784
MSFT,7/8/2009,17.698528
AAPL,3/28/2018,163.353928
IBM,10/5/2012,165.653305
AAPL,6/12/2013,55.248901
MSFT,11/18/2015,49.995316
MSFT,7/27/2018,105.959373
IBM,8/27/2013,146.390564
IBM,4/10/2017,155.247986
AAPL,12/11/2012,68.355003
MSFT,11/13/2017,81.438972
MSFT,11/3/2014,42.608147
IBM,2/20/2015,135.949066
IBM,4/3/2017,158.240509
IBM,4/1/2013,168.498764
IBM,5/18/2016,130.246368
AAPL,12/14/2015,105.825577
AAPL,8/2/2017,152.414627
AAPL,5/21/2010,30.325617
MSFT,12/27/2017,83.583817
AAPL,2/24/2017,132.005615
MSFT,6/13/2018,99.23851
AAPL,1/17/2014,69.978973
MSFT,2/17/2016,49.017113
AAPL,9/20/2016,108.670494
IBM,10/29/2015,119.533211
AAPL,9/19/2014,92.992592
MSFT,1/14/2010,24.532942
AAPL,1/8/2016,91.22377
IBM,12/16/2010,110.44429
AAPL,7/10/2015,114.971863
MSFT,5/20/2009,15.988291
IBM,1/20/2015,129.474899
IBM,4/2/2009,74.50972
MSFT,8/19/2015,42.983849
IBM,2/19/2009,65.722549
MSFT,10/19/2009,20.795944
AAPL,3/25/2014,70.960335
IBM,2/21/2018,145.308517
AAPL,12/30/2015,100.970871
AAPL,10/27/2014,96.815079
IBM,12/10/2018,118.329353
AAPL,8/17/2018,215.06929
MSFT,12/2/2013,33.825386
IBM,5/9/2012,157.617645
MSFT,9/20/2012,26.635849
IBM,4/13/2012,158.184662
IBM,9/10/2015,124.338341
MSFT,12/30/2010,22.528179
MSFT,6/16/2014,37.041805
IBM,5/31/2018,134.849854
IBM,3/20/2012,159.315674
IBM,3/7/2017,163.572601
IBM,5/8/2009,75.396637
IBM,12/9/2014,134.457611
IBM,4/13/2016,131.148712
MSFT,1/16/2014,32.453022
MSFT,10/15/2018,106.288116
IBM,12/30/2011,142.870728
IBM,3/6/2012,153.863495
MSFT,5/30/2017,67.958176
MSFT,7/24/2012,24.525442
AAPL,10/15/2010,39.388767
AAPL,11/2/2010,38.715477
IBM,8/4/2016,142.807755
AAPL,9/23/2016,107.847618
MSFT,5/22/2013,30.00663
MSFT,5/6/2011,21.05022
IBM,10/26/2015,122.178146
MSFT,8/10/2011,19.820423
IBM,10/1/2010,103.178062
AAPL,6/1/2016,93.704742
MSFT,12/16/2009,23.851467
MSFT,10/20/2017,76.47094
AAPL,11/18/2015,110.351044
AAPL,4/6/2017,138.767197
AAPL,6/4/2015,120.642128
MSFT,1/30/2009,13.239674
AAPL,8/8/2014,87.263443
AAPL,9/9/2014,90.256966
IBM,6/14/2012,152.816193
MSFT,9/14/2012,26.432589
MSFT,4/22/2009,14.640109
IBM,2/12/2014,145.959137
MSFT,3/2/2010,22.657377
MSFT,12/16/2011,21.590439
AAPL,1/20/2012,52.599285
MSFT,2/23/2017,62.014332
MSFT,2/17/2015,39.668488
IBM,1/29/2018,155.89209
IBM,5/25/2016,134.09166
IBM,12/18/2013,143.922943
AAPL,3/10/2010,28.13805
AAPL,12/13/2010,40.256039
AAPL,7/30/2015,114.123199
MSFT,5/18/2018,94.820259
AAPL,4/17/2015,115.858849
MSFT,11/21/2016,58.053997
MSFT,1/5/2011,22.649515
IBM,7/24/2018,139.688065
MSFT,9/14/2010,20.123405
AAPL,2/5/2013,57.806129
IBM,5/22/2014,151.239853
AAPL,3/4/2014,69.170021
IBM,7/20/2012,150.740509
AAPL,10/12/2017,151.903107
IBM,10/22/2018,125.416473
AAPL,1/2/2018,168.33905
AAPL,8/13/2014,89.566154
MSFT,4/17/2014,35.461689
IBM,5/18/2011,131.325989
IBM,6/26/2009,78.509361
IBM,5/9/2013,162.003021
AAPL,8/26/2014,92.928085
MSFT,2/14/2017,61.966351
IBM,12/3/2012,149.700165
AAPL,8/14/2015,108.634697
MSFT,12/27/2010,22.706135
AAPL,3/20/2013,57.411533
IBM,11/26/2014,133.59964
MSFT,6/30/2014,37.220306
MSFT,3/10/2009,12.847123
MSFT,12/24/2014,43.509563
AAPL,10/4/2012,83.806305
MSFT,12/18/2018,103.146057
IBM,3/3/2009,64.865295
AAPL,6/26/2012,71.587852
AAPL,11/22/2016,107.526115
IBM,10/22/2015,122.543846
AAPL,5/19/2017,148.457306
AAPL,11/26/2010,39.421299
MSFT,3/10/2010,23.063396
MSFT,7/17/2018,104.257019
AAPL,12/27/2011,50.876015
MSFT,6/28/2013,29.945938
IBM,12/12/2013,139.630249
AAPL,10/16/2009,23.533897
IBM,1/7/2013,152.591736
IBM,8/30/2017,131.918716
AAPL,7/7/2017,139.84433
MSFT,9/30/2011,20.514225
IBM,3/27/2009,69.580345
IBM,9/14/2009,88.727554
MSFT,12/24/2015,51.68504
AAPL,9/25/2009,22.823061
MSFT,6/19/2012,25.829544
IBM,1/6/2016,116.036041
IBM,3/6/2018,146.969589
AAPL,5/4/2012,70.739319
AAPL,8/30/2018,222.433319
AAPL,7/23/2013,53.561493
IBM,9/17/2015,125.988243
IBM,8/16/2011,132.516953
AAPL,6/1/2018,187.387604
AAPL,11/2/2012,72.494728
IBM,4/23/2018,137.663666
IBM,11/10/2015,116.293556
AAPL,1/11/2016,92.700867
MSFT,5/31/2018,97.260628
MSFT,8/13/2018,106.480911
MSFT,4/2/2015,36.673775
AAPL,3/22/2011,42.700161
MSFT,7/8/2015,40.530941
AAPL,3/28/2011,43.85651
IBM,12/31/2018,111.04184
IBM,2/27/2015,134.528519
IBM,8/3/2016,142.029846
AAPL,6/8/2017,150.329269
AAPL,5/11/2009,16.215302
IBM,11/6/2014,133.195404
MSFT,11/28/2011,20.652086
AAPL,4/11/2011,41.398624
IBM,9/22/2014,158.221985
AAPL,12/11/2014,103.257141
MSFT,5/5/2014,34.947632
MSFT,7/31/2018,104.384949
IBM,12/6/2012,149.873962
IBM,2/14/2013,158.398972
AAPL,7/2/2010,30.903803
AAPL,8/31/2015,105.636848
MSFT,9/28/2010,19.842016
MSFT,12/1/2016,56.470524
AAPL,12/14/2012,64.365257
AAPL,10/29/2009,24.572613
AAPL,2/14/2014,70.830132
MSFT,3/19/2018,91.011223
MSFT,9/21/2017,72.007454
IBM,7/28/2016,142.648651
MSFT,11/11/2009,22.97337
MSFT,3/24/2015,39.049515
IBM,5/21/2010,94.93354
AAPL,2/23/2010,24.661467
AAPL,8/17/2010,31.533298
IBM,4/3/2018,141.429459
MSFT,9/19/2011,22.426352
AAPL,12/20/2017,170.381485
AAPL,1/15/2010,25.771528
MSFT,11/29/2017,81.272614
AAPL,11/28/2018,179.476135
MSFT,11/12/2013,32.619102
IBM,12/23/2010,111.468163
IBM,2/13/2009,69.351265
IBM,1/15/2015,127.511566
IBM,11/23/2012,152.868317
MSFT,7/2/2013,29.425743
IBM,10/6/2014,154.887253
AAPL,10/20/2014,91.887299
MSFT,6/16/2010,21.048244
MSFT,9/27/2012,25.543312
IBM,12/30/2015,119.61573
AAPL,11/8/2018,206.803253
AAPL,9/25/2017,146.596222
MSFT,5/5/2011,20.985126
IBM,7/2/2018,133.466141
MSFT,4/3/2017,62.906837
IBM,10/17/2016,137.995987
AAPL,10/1/2018,224.637604
MSFT,3/7/2014,33.59156
IBM,7/22/2015,135.24971
MSFT,6/13/2012,24.508614
AAPL,8/31/2018,225.003342
AAPL,3/31/2016,103.098488
AAPL,10/1/2012,82.874992
IBM,7/1/2016,134.67511
MSFT,4/17/2013,24.821358
AAPL,10/1/2010,35.356525
IBM,3/15/2010,96.264336
IBM,12/6/2010,110.780472
IBM,3/17/2016,127.515091
MSFT,6/30/2015,40.44849
AAPL,9/11/2009,21.545309
MSFT,5/4/2017,66.035378
MSFT,5/13/2016,47.764099
MSFT,9/13/2017,72.977783
AAPL,3/14/2013,54.925003
IBM,12/23/2013,146.765976
IBM,3/15/2011,121.981255
MSFT,4/21/2010,24.942221
IBM,12/17/2014,125.333679
MSFT,9/16/2011,22.35218
AAPL,12/6/2017,165.163025
IBM,10/17/2017,135.601624
IBM,8/22/2013,148.353226
AAPL,6/13/2018,187.840683
AAPL,7/13/2016,92.191536
AAPL,3/20/2017,136.642136
IBM,4/3/2012,163.41066
AAPL,11/7/2016,106.189255
MSFT,4/25/2013,27.498928
IBM,10/26/2016,135.356766
AAPL,12/31/2014,102.110046
IBM,11/20/2018,114.490219
MSFT,10/31/2013,30.916555
MSFT,7/25/2012,24.256212
IBM,1/12/2011,113.920769
MSFT,12/21/2010,22.706135
IBM,8/7/2009,89.063408
AAPL,3/29/2016,101.859291
MSFT,4/28/2011,21.733721
MSFT,7/15/2010,20.400482
AAPL,1/23/2014,71.98645
AAPL,6/4/2018,188.953751
IBM,4/8/2013,166.070999
MSFT,1/19/2018,87.767395
IBM,10/8/2009,91.272629
AAPL,11/23/2009,25.765263
IBM,7/14/2010,98.945244
MSFT,5/26/2017,67.523842
IBM,12/4/2009,95.400841
MSFT,2/7/2013,23.294014
IBM,9/12/2012,160.288589
MSFT,8/10/2012,25.593964
IBM,8/11/2010,98.75853
MSFT,2/24/2016,48.025921
MSFT,12/3/2015,50.320263
AAPL,6/25/2014,82.817154
IBM,7/11/2016,137.309418
AAPL,1/31/2018,163.618988
IBM,6/29/2011,131.40303
AAPL,7/11/2012,75.642616
MSFT,10/3/2014,41.395657
MSFT,7/8/2010,19.520805
IBM,9/13/2010,98.591202
AAPL,4/17/2012,76.302109
MSFT,3/5/2009,11.903857
IBM,2/22/2016,116.007172
IBM,7/25/2016,143.780151
AAPL,4/8/2013,54.126198
IBM,9/6/2012,156.615112
MSFT,10/17/2018,109.360199
IBM,2/24/2017,164.452225
IBM,1/17/2014,153.096344
AAPL,9/30/2009,23.195999
IBM,10/4/2013,147.480072
MSFT,10/25/2013,31.195946
AAPL,2/28/2017,132.324371
MSFT,9/24/2012,26.068411
AAPL,4/5/2011,42.411064
AAPL,2/9/2016,89.855255
IBM,1/9/2017,150.836121
MSFT,10/8/2010,19.753576
IBM,12/14/2015,116.688423
AAPL,1/30/2009,11.2795
MSFT,6/25/2010,19.616772
AAPL,3/22/2016,100.951187
MSFT,5/26/2011,20.205364
IBM,5/18/2009,77.692215
IBM,12/11/2014,132.873703
MSFT,3/14/2016,49.718426
MSFT,6/28/2012,25.164873
AAPL,11/11/2013,67.180687
IBM,3/12/2014,150.801697
MSFT,6/2/2014,36.40807
AAPL,3/8/2012,67.828445
IBM,5/14/2018,137.703171
MSFT,6/6/2012,24.69371
MSFT,10/8/2014,42.015377
AAPL,3/2/2009,11.005427
IBM,8/23/2010,96.20266
MSFT,6/17/2014,37.202457
AAPL,4/23/2012,71.546547
MSFT,1/18/2018,87.864922
MSFT,6/28/2016,46.553913
MSFT,2/1/2016,50.793755
IBM,11/27/2015,118.860306
MSFT,2/13/2015,39.650276
MSFT,10/28/2011,22.236794
MSFT,6/20/2013,29.035603
MSFT,8/9/2016,54.802544
IBM,9/2/2015,123.360321
MSFT,3/2/2018,91.167999
IBM,5/19/2011,131.441544
MSFT,5/9/2017,66.256119
AAPL,7/5/2012,76.332169
AAPL,11/14/2018,185.288742
MSFT,2/22/2011,21.636082
MSFT,5/21/2018,96.040443
MSFT,4/24/2018,91.236572
IBM,10/3/2017,135.8237
IBM,2/1/2017,156.810181
AAPL,6/22/2011,40.373688
MSFT,7/12/2016,50.103844
MSFT,4/20/2018,93.078545
IBM,3/2/2009,65.811249
AAPL,7/23/2015,116.725174
AAPL,4/3/2017,138.805832
MSFT,4/5/2012,26.346571
IBM,4/7/2016,128.564438
AAPL,12/21/2012,65.569786
AAPL,8/15/2016,104.756958
MSFT,2/18/2009,14.125596
IBM,12/23/2015,118.928963
MSFT,5/14/2012,25.644444
IBM,3/16/2009,67.414986
IBM,2/8/2013,160.009521
IBM,1/6/2017,152.527573
IBM,10/9/2012,163.608124
MSFT,9/11/2013,28.585369
MSFT,6/29/2018,97.034309
AAPL,4/21/2010,32.440613
AAPL,12/4/2015,111.988083
MSFT,3/9/2009,11.810308
AAPL,11/30/2015,111.301277
AAPL,10/2/2014,92.016235
AAPL,5/26/2016,95.560585
IBM,8/29/2012,153.452911
IBM,12/6/2018,121.045082
MSFT,6/1/2009,16.788494
IBM,1/23/2014,147.168701
IBM,7/28/2011,140.079056
AAPL,3/7/2011,44.472237
IBM,4/20/2017,147.177277
IBM,6/14/2018,138.562012
IBM,7/3/2013,154.039993
MSFT,7/6/2015,40.668369
IBM,8/21/2018,140.801743
AAPL,6/23/2016,91.458733
MSFT,8/16/2018,106.327629
MSFT,9/5/2012,25.738106
MSFT,2/2/2012,24.870535
AAPL,4/10/2018,169.996826
MSFT,10/17/2012,25.060562
IBM,2/26/2015,133.639603
AAPL,7/20/2015,123.169502
IBM,5/6/2009,77.721924
MSFT,8/20/2015,42.107746
AAPL,3/21/2013,57.494091
AAPL,1/23/2018,173.010254
AAPL,1/29/2016,91.581261
IBM,1/10/2018,153.443436
IBM,9/20/2017,134.990891
IBM,11/15/2012,146.83226
IBM,10/26/2017,142.134644
AAPL,10/29/2010,37.666733
IBM,4/29/2010,98.244873
AAPL,5/29/2015,121.500092
IBM,5/5/2009,78.227066
IBM,12/26/2018,108.814552
MSFT,7/31/2017,70.168427
IBM,11/1/2018,112.693481
MSFT,4/10/2015,37.975422
AAPL,9/25/2013,61.962711
MSFT,3/1/2016,49.166725
MSFT,6/19/2009,18.883125
IBM,5/1/2018,136.851974
AAPL,4/28/2011,43.394714
AAPL,1/15/2016,91.383713
AAPL,7/8/2009,17.172668
IBM,8/6/2013,152.238525
MSFT,9/24/2015,40.493896
AAPL,5/24/2013,56.905651
MSFT,5/22/2015,42.967941
AAPL,11/15/2018,189.861435
MSFT,2/14/2014,33.095219
AAPL,1/23/2009,11.05799
IBM,1/6/2011,113.584595
AAPL,9/22/2014,93.084694
MSFT,9/16/2014,41.997414
IBM,12/3/2013,141.812881
MSFT,7/7/2011,21.925327
IBM,4/12/2011,125.225983
AAPL,3/28/2014,69.901772
AAPL,6/16/2009,17.063799
MSFT,5/7/2015,42.508442
AAPL,2/6/2015,110.453644
MSFT,4/17/2015,37.884396
IBM,10/4/2016,139.502838
AAPL,11/13/2017,170.010132
MSFT,6/13/2011,19.689381
AAPL,7/25/2017,148.146942
MSFT,7/21/2011,22.195599
IBM,4/17/2013,166.348694
MSFT,8/5/2011,21.032585
AAPL,10/14/2010,37.833187
IBM,5/1/2012,162.240662
IBM,11/11/2010,111.116676
IBM,9/8/2011,127.881508
IBM,4/21/2016,129.474976
IBM,7/26/2017,133.103394
MSFT,12/18/2009,24.057493
AAPL,5/11/2011,43.454796
MSFT,10/12/2010,19.962612
AAPL,9/17/2018,215.365845
MSFT,6/23/2017,68.730309
AAPL,11/9/2010,39.556469
MSFT,1/11/2013,22.909767
MSFT,10/11/2010,19.769651
IBM,8/5/2010,99.785469
IBM,4/11/2016,129.431625
MSFT,6/1/2010,20.70437
IBM,2/23/2018,146.780838
AAPL,10/8/2018,221.187866
AAPL,6/22/2016,90.935295
IBM,6/15/2015,140.234589
MSFT,12/3/2013,33.702232
IBM,12/9/2009,96.255493
AAPL,2/13/2012,62.89888
MSFT,1/26/2011,23.280468
MSFT,7/27/2016,52.909874
AAPL,2/1/2011,43.179466
AAPL,1/2/2014,71.591667
AAPL,11/7/2017,170.219101
MSFT,3/29/2018,89.423996
IBM,4/28/2017,145.354553
IBM,7/29/2015,135.873871
MSFT,5/27/2015,43.618412
AAPL,11/27/2015,110.840263
MSFT,2/12/2014,32.963261
MSFT,6/3/2010,21.480083
IBM,7/22/2009,85.856636
MSFT,10/2/2014,41.099262
MSFT,12/28/2010,22.657608
AAPL,10/28/2010,38.199867
MSFT,12/5/2014,43.762627
IBM,3/3/2014,149.214523
AAPL,3/26/2009,13.749902
MSFT,6/24/2013,29.235001
MSFT,7/11/2013,30.942978
IBM,11/19/2012,150.387527
MSFT,2/22/2013,23.900135
MSFT,3/17/2016,51.111691
AAPL,7/1/2009,17.87475
AAPL,7/29/2011,48.867397
MSFT,3/10/2014,33.520653
MSFT,6/8/2012,24.946121
IBM,7/11/2013,153.681259
AAPL,6/17/2010,34.023716
AAPL,5/12/2014,77.620483
MSFT,7/11/2016,49.520035
IBM,2/6/2014,141.448456
MSFT,12/21/2009,24.184286
IBM,6/7/2013,164.482025
MSFT,7/16/2018,103.233643
AAPL,11/6/2018,201.418655
MSFT,9/30/2014,41.638149
IBM,10/12/2015,128.539627
IBM,2/22/2013,159.541473
IBM,8/14/2009,88.49617
IBM,3/20/2014,152.162186
MSFT,12/5/2017,79.56601
IBM,11/16/2009,96.120552
MSFT,11/13/2013,33.317585
IBM,3/18/2016,127.558449
MSFT,1/3/2012,22.229851
AAPL,10/21/2010,38.735504
MSFT,6/21/2017,67.823059
MSFT,9/25/2014,41.350746
IBM,2/15/2013,159.454147
MSFT,12/31/2013,32.910477
IBM,7/14/2015,142.216736
MSFT,1/7/2009,15.105616
MSFT,3/29/2010,23.556986
MSFT,1/13/2015,41.900768
IBM,1/8/2015,130.687607
AAPL,1/5/2009,11.836406
AAPL,3/3/2014,68.716904
IBM,10/10/2017,137.415314
MSFT,9/28/2011,21.082911
MSFT,2/26/2014,33.210438
IBM,10/21/2011,140.557449
AAPL,7/25/2018,191.898926
IBM,7/30/2018,138.838776
AAPL,4/4/2013,54.317955
IBM,10/27/2010,107.582375
AAPL,9/22/2010,36.011047
MSFT,6/18/2018,99.24836
AAPL,12/6/2010,40.065819
MSFT,9/7/2016,54.632462
MSFT,3/21/2018,90.60952
IBM,4/7/2009,72.979919
IBM,2/7/2011,125.931763
AAPL,10/9/2009,23.836748
AAPL,5/31/2016,95.037117
MSFT,10/17/2014,39.186207
AAPL,2/3/2015,109.760429
MSFT,5/6/2014,34.619694
AAPL,6/21/2016,91.277893
MSFT,3/29/2012,26.848095
IBM,9/29/2009,88.675316
IBM,7/11/2014,153.129562
IBM,11/11/2011,145.590118
AAPL,1/11/2011,42.755222
MSFT,12/18/2012,23.533106
AAPL,3/14/2014,68.317177
AAPL,7/9/2013,53.991016
AAPL,9/6/2018,220.525604
AAPL,6/17/2011,40.079582
IBM,4/12/2010,96.663414
IBM,7/22/2016,143.267441
AAPL,4/19/2011,42.282173
AAPL,6/4/2012,70.619179
MSFT,11/9/2010,21.667025
AAPL,2/10/2009,12.243133
AAPL,11/6/2009,24.321072
IBM,3/21/2012,159.658859
AAPL,1/18/2011,42.631332
IBM,2/24/2009,63.852802
IBM,9/11/2015,125.333405
IBM,6/8/2010,93.646767
IBM,6/14/2016,133.53476
MSFT,4/16/2015,38.375938
AAPL,12/24/2013,73.473579
IBM,1/15/2014,151.203705
IBM,1/24/2018,154.555603
IBM,6/22/2016,135.179001
AAPL,9/8/2011,48.073971
IBM,10/28/2010,107.179214
AAPL,1/3/2018,168.309738
AAPL,1/10/2011,42.856586
AAPL,12/26/2014,105.44957
IBM,8/1/2016,142.719391
MSFT,6/1/2016,49.764847
AAPL,7/24/2012,75.203339
IBM,3/26/2012,162.061295
IBM,3/19/2012,160.462265
IBM,3/5/2014,151.546753
MSFT,10/21/2011,22.385143
AAPL,4/12/2011,41.598858
MSFT,7/13/2009,18.22415
AAPL,12/3/2015,108.384674
AAPL,6/20/2014,83.321236
IBM,3/28/2014,154.227203
MSFT,4/3/2014,36.348003
IBM,1/17/2012,139.855988
IBM,1/3/2018,148.125549
MSFT,5/13/2011,20.36672
AAPL,11/30/2018,177.135223
MSFT,3/6/2012,26.380005
IBM,12/30/2013,150.132507
AAPL,11/9/2011,49.468117
AAPL,3/24/2010,28.704969
MSFT,4/21/2016,52.158989
IBM,6/12/2012,152.385361
MSFT,10/14/2010,20.284197
AAPL,6/24/2009,17.047523
IBM,9/14/2010,98.013077
AAPL,4/15/2011,40.980633
IBM,5/4/2012,159.892914
MSFT,9/20/2013,28.629026
AAPL,8/28/2009,21.281248
AAPL,8/28/2017,157.229446
IBM,8/31/2018,141.293671
MSFT,7/29/2009,18.671316
AAPL,7/11/2018,185.062973
MSFT,4/11/2012,25.368608
MSFT,7/20/2015,42.986263
AAPL,8/13/2009,21.077263
MSFT,5/16/2011,19.992422
IBM,10/12/2018,135.863022
IBM,7/7/2010,96.129494
IBM,8/6/2012,155.682892
AAPL,5/17/2017,145.731827
MSFT,5/28/2009,16.043215
AAPL,7/6/2017,138.437958
MSFT,8/25/2015,37.321522
MSFT,11/6/2018,106.406654
IBM,12/31/2009,98.137283
MSFT,3/5/2014,33.777687
IBM,2/14/2017,163.345901
IBM,12/4/2014,135.332016
MSFT,11/17/2015,49.178307
MSFT,7/14/2017,70.245644
IBM,8/13/2014,153.994186
AAPL,12/27/2013,72.492508
MSFT,11/20/2012,22.807299
MSFT,9/30/2015,40.816662
AAPL,8/23/2017,155.778564
MSFT,1/16/2018,86.158333
AAPL,7/2/2018,184.373459
MSFT,1/8/2010,24.295214
IBM,4/18/2013,164.34935
IBM,7/18/2016,141.313843
MSFT,12/15/2009,23.788076
IBM,10/29/2013,145.893921
IBM,3/18/2009,67.95446
IBM,11/7/2018,120.419868
MSFT,3/18/2013,24.192858
IBM,5/20/2013,165.478394
IBM,6/27/2017,141.70163
MSFT,9/30/2013,29.056845
IBM,7/24/2017,133.680283
MSFT,2/24/2010,22.792719
AAPL,6/10/2016,94.056877
MSFT,9/9/2013,27.642418
IBM,5/12/2014,156.851913
AAPL,6/30/2014,85.17263
AAPL,2/17/2012,62.838806
MSFT,7/3/2017,65.796173
IBM,10/16/2017,135.869965
AAPL,7/6/2009,17.346628
AAPL,7/29/2013,57.243137
MSFT,1/13/2009,15.345632
AAPL,9/5/2018,224.25209
MSFT,12/14/2018,105.189728
IBM,7/28/2015,134.996674
MSFT,6/26/2014,37.238167
IBM,8/17/2010,97.708801
AAPL,12/13/2018,169.566956
MSFT,8/28/2014,40.308887
MSFT,8/14/2018,107.809334
AAPL,11/17/2014,105.44957
MSFT,5/8/2017,66.160141
MSFT,11/14/2013,33.195351
MSFT,8/29/2013,29.292583
MSFT,7/12/2018,102.525146
IBM,3/30/2016,128.703186
IBM,8/31/2011,133.035461
MSFT,5/10/2018,95.92971
IBM,8/31/2015,125.775658
AAPL,2/23/2018,172.204559
MSFT,11/30/2016,57.481655
IBM,3/31/2017,157.914032
MSFT,10/31/2014,42.168056
IBM,12/26/2014,133.921341
MSFT,6/11/2010,20.520435
IBM,6/22/2017,141.381134
AAPL,2/20/2018,168.623093
MSFT,5/7/2009,15.06107
MSFT,5/15/2009,15.76267
AAPL,12/3/2009,24.588881
AAPL,3/22/2010,28.126791
MSFT,10/28/2015,49.780476
MSFT,4/29/2014,35.904846
MSFT,4/27/2009,15.902989
MSFT,8/7/2014,38.585949
AAPL,5/25/2010,30.688547
IBM,5/24/2011,129.438248
IBM,10/11/2017,136.600998
AAPL,12/27/2016,112.77739
IBM,1/7/2015,127.907516
MSFT,1/10/2013,22.59383
AAPL,9/17/2015,106.723564
AAPL,3/2/2011,44.066765
AAPL,6/11/2012,71.480225
MSFT,10/5/2009,19.438995
MSFT,9/5/2018,107.167267
IBM,8/1/2017,133.048462
MSFT,9/30/2010,19.689262
AAPL,2/15/2017,130.894775
AAPL,9/12/2012,84.182106
IBM,9/30/2013,148.345215
AAPL,3/31/2011,43.614983
IBM,12/8/2011,148.853394
MSFT,8/12/2011,20.557552
MSFT,1/23/2015,42.641899
IBM,9/18/2015,122.901039
IBM,5/21/2015,146.206329
MSFT,7/22/2010,20.664383
MSFT,3/9/2017,62.119892
MSFT,7/30/2009,18.679163
IBM,11/23/2016,145.734787
MSFT,2/25/2013,23.564363
IBM,2/16/2018,147.403748
AAPL,1/12/2011,43.103134
AAPL,10/2/2009,23.139679
MSFT,6/26/2017,68.074005
IBM,3/19/2009,68.479179
IBM,6/2/2016,135.691681
AAPL,1/5/2010,26.82901
IBM,9/26/2018,146.24205
IBM,12/15/2014,126.265869
AAPL,7/29/2016,99.177032
MSFT,10/6/2009,19.809797
IBM,6/1/2018,135.460587
IBM,9/13/2018,143.676224
IBM,7/19/2016,141.06633
AAPL,8/11/2010,31.310526
MSFT,7/23/2010,20.640396
IBM,2/26/2014,149.052521
AAPL,3/30/2015,117.363396
MSFT,3/6/2015,38.55798
MSFT,4/27/2018,93.881966
IBM,5/18/2018,137.493225
IBM,8/6/2015,132.945068
AAPL,8/5/2010,32.750977
IBM,12/28/2017,143.966537
AAPL,3/26/2013,58.562092
IBM,4/21/2014,155.701019
AAPL,10/8/2013,61.886795
IBM,3/13/2014,148.922943
MSFT,12/16/2014,40.816196
AAPL,5/27/2009,16.65081
IBM,1/25/2013,161.938126
MSFT,12/28/2015,51.944996
IBM,6/30/2010,93.465118
MSFT,5/6/2015,42.126137
MSFT,3/28/2012,26.906605
AAPL,8/27/2013,62.871181
MSFT,4/28/2017,65.699493
MSFT,11/28/2018,110.239395
MSFT,7/30/2013,27.613726
IBM,9/16/2016,137.166763
IBM,6/12/2017,142.095352
MSFT,3/26/2013,24.244511
MSFT,4/5/2013,24.709433
IBM,7/20/2009,86.50296
MSFT,1/28/2013,23.831966
MSFT,12/24/2012,23.106159
IBM,9/17/2009,90.966621
MSFT,4/16/2010,24.416794
AAPL,4/5/2012,79.303146
MSFT,11/3/2017,81.642746
MSFT,2/10/2016,46.151669
IBM,3/16/2012,160.688492
MSFT,8/11/2011,20.631264
MSFT,8/5/2016,54.57655
IBM,5/19/2014,152.315033
MSFT,9/18/2017,72.929276
MSFT,11/23/2012,23.652643
AAPL,8/9/2011,46.806232
IBM,10/11/2011,143.165329
IBM,7/16/2013,154.518265
IBM,12/13/2018,117.938614
AAPL,8/26/2010,30.07032
MSFT,1/2/2009,15.7405
IBM,1/27/2009,67.373619
MSFT,10/3/2016,54.40506
IBM,3/9/2011,127.228065
AAPL,10/27/2011,50.645748
AAPL,12/17/2014,101.212715
MSFT,9/13/2013,28.838572
MSFT,5/18/2017,65.352188
MSFT,7/27/2009,18.130005
IBM,8/2/2016,141.950317
IBM,3/20/2009,68.368347
AAPL,10/7/2014,90.95697
AAPL,9/29/2016,107.340485
MSFT,4/20/2016,51.981327
IBM,10/19/2016,134.866409
AAPL,2/25/2013,56.233032
AAPL,9/20/2012,87.815643
MSFT,8/25/2014,40.569347
IBM,7/25/2017,133.863419
MSFT,4/4/2014,35.337605
AAPL,6/17/2009,16.967432
MSFT,10/20/2011,22.286242
AAPL,2/23/2011,42.877869
IBM,10/13/2009,94.802933
MSFT,8/6/2018,106.402191
IBM,8/22/2018,140.09761
AAPL,6/7/2013,56.478687
IBM,7/28/2009,87.126999
IBM,9/3/2015,124.831589
AAPL,11/4/2015,114.293152
IBM,4/22/2013,149.021179
MSFT,4/30/2009,15.793855
AAPL,3/4/2015,119.378723
AAPL,12/23/2011,50.475544
IBM,8/9/2016,144.23732
MSFT,4/29/2011,21.090908
MSFT,4/5/2011,20.976994
MSFT,10/24/2012,23.629257
MSFT,2/28/2018,91.873436
IBM,10/14/2011,147.444885
AAPL,11/20/2014,107.595749
IBM,12/11/2017,145.246933
IBM,2/9/2010,92.785126
MSFT,12/17/2012,23.140316
AAPL,8/7/2015,108.222488
MSFT,7/27/2012,25.038662
AAPL,4/25/2014,74.469353
IBM,4/4/2012,160.719711
MSFT,5/9/2014,35.04512
MSFT,10/3/2012,25.289238
MSFT,7/29/2015,42.409073
MSFT,6/27/2018,95.981407
AAPL,4/18/2011,41.530033
IBM,5/3/2010,97.597206
AAPL,6/17/2015,118.72094
IBM,11/18/2016,144.30426
MSFT,4/15/2009,14.679086
MSFT,5/1/2014,35.452824
IBM,9/5/2014,156.657013
MSFT,8/25/2011,20.250475
MSFT,4/17/2009,14.967525
AAPL,1/28/2009,11.78885
